CustomerID,total_compras
13934,922.1
13035,921.88
17323,921.07
13984,920.51
17018,920.1
12652,919.98
13075,919.61
13549,918.2
15253,918.2
14015,917.34
14712,917.07
17236,916.13
14141,915.13
16216,914.93
16809,914.69
15587,913.68
12940,913.54
15364,913.19
14359,912.18
13782,912.0
13192,911.94
14289,911.26
18096,911.15
13689,910.0
15511,909.23
13038,908.46
14449,907.1
15480,905.5
15022,905.04
15807,903.9
17566,901.21
17848,901.2
16716,901.2
14625,899.63
17886,899.61
13662,897.76
17537,897.62
16361,896.66
15079,895.61
15865,895.13
15211,894.41
15066,893.59
12772,892.47
13515,891.12
15255,890.85
14240,890.34
17027,890.29
17007,889.93
14344,889.93
14623,889.25
17829,889.24
16347,887.65
16900,887.11
15822,885.47
17704,885.19
17109,885.04
15799,884.14
14597,883.15
18236,882.24
13037,881.07
15076,880.85
15653,877.44
14770,876.42
15100,876.0
13566,874.71
16513,874.59
13294,873.74
12847,871.54
15208,870.12
13200,870.09
13979,869.87
12694,869.67
13203,869.46
17649,868.49
14912,867.85
14715,867.38
16235,867.31
16121,867.11
14332,866.31
16567,865.6
13846,865.06
16221,864.86
12680,862.81
16266,861.89
12794,860.41
13339,860.12
14577,859.71
17064,859.35
14553,859.27
16163,856.6
13991,855.97
12693,855.91
16037,855.02
12878,854.99
17560,854.95
16877,853.72
14193,853.39
12379,852.24
16070,852.15
16020,851.01
12713,848.55
14657,848.22
13221,847.41
16924,846.75
16222,846.72
15965,845.64
14803,845.55
17624,843.48
15164,843.05
17929,843.0
13929,842.65
16108,842.5
16560,841.41
14862,841.2
17076,841.08
13940,839.14
17115,837.5
16554,837.1
15832,836.79
12728,836.33
16747,836.06
17169,835.78
17759,834.99
13835,834.57
17075,834.12
16644,833.78
15862,832.88
14644,830.76
13681,827.83
12461,826.88
12781,826.74
16494,826.53
17921,826.52
15525,825.92
12427,825.8
16869,825.42
16284,823.97
16164,822.48
12778,822.23
13893,821.1
13220,819.29
17764,818.82
16092,817.86
16943,816.73
15649,816.0
15399,815.77
14499,815.32
13280,814.86
16460,814.72
13811,814.5
18064,814.0
16600,813.52
16621,813.48
14421,813.11
15644,813.0
17980,811.45
16276,810.6
16624,810.57
13637,810.5
16891,809.7
17114,808.62
15533,807.57
12421,807.04
15952,806.57
13707,806.41
12434,806.14
16367,804.49
18248,804.02
12422,803.56
15831,801.76
18265,801.51
16806,801.49
15561,800.59
17905,800.24
13720,799.9
13030,799.48
17703,798.74
16438,798.35
13389,797.96
12701,797.71
17180,796.03
13336,795.12
15990,792.11
13167,791.33
14976,790.86
13016,789.89
16759,789.79
13329,789.0
14557,788.38
13212,788.08
13323,787.85
13884,787.6
16546,787.15
13109,786.54
12628,786.46
15806,784.58
15743,784.46
18136,784.33
17387,784.11
16054,783.9
17006,781.78
17341,781.36
15679,781.28
13583,781.03
16725,781.02
15239,780.59
17797,780.43
18228,779.9
12735,779.57
17411,778.94
13375,778.65
14815,778.5
17414,778.0
16505,777.6
13563,777.53
12425,777.2
15353,777.02
15618,776.85
13314,775.94
13341,775.85
14234,775.46
16825,775.18
15414,774.9
16043,773.99
15075,773.03
12965,771.91
17409,771.85
14662,771.17
16770,770.1
14412,770.03
16480,769.29
13356,768.24
17516,768.08
14550,765.62
14672,765.55
17695,765.34
14885,765.32
17268,763.64
17466,763.28
16470,762.39
15599,761.74
14883,761.59
16205,761.38
17425,759.17
16036,758.92
15568,758.29
12413,758.1
17979,757.71
17461,757.46
15223,755.75
13370,754.87
18104,754.64
13730,752.6
16256,752.43
12908,750.0
17146,749.78
14923,749.1
15074,748.87
15656,748.5
16859,747.81
13623,747.78
14201,747.44
16261,746.83
14050,746.36
17034,745.52
14790,745.06
13950,745.06
13236,744.85
13354,743.53
16730,743.11
12374,742.93
12465,742.19
13753,741.26
13900,740.95
17692,740.94
17974,740.79
15252,740.78
12603,739.2
14756,738.96
12976,738.6
15045,735.66
18156,734.94
15215,734.94
16362,734.77
16146,734.13
17812,732.16
13575,732.07
13736,731.9
16099,731.9
16491,731.5
14778,730.86
18035,730.4
12468,729.54
13077,729.27
17666,728.16
17888,726.05
14869,725.7
14055,725.64
16140,725.18
15584,725.11
12723,725.07
15636,724.76
12475,723.38
17521,723.21
15272,721.94
18062,720.52
16023,719.81
14179,719.78
14725,718.08
17884,717.45
15274,716.57
12535,716.35
15400,716.2
17029,716.0
15330,714.96
15757,714.42
12616,713.3
13169,712.88
13147,712.8
17761,712.78
13416,712.5
13587,712.4
17642,712.29
15855,712.24
13705,711.86
17179,711.79
13249,711.41
17472,710.29
14867,710.28
14127,709.71
16136,709.38
15951,708.22
16449,707.69
12453,707.09
16364,707.04
16309,706.57
14880,706.19
14126,706.13
15038,705.49
16015,705.39
16882,705.12
17934,704.25
12612,704.04
12883,703.47
18082,703.37
15103,703.36
15574,702.25
16997,702.0
14198,701.4
14356,701.23
17321,700.86
13238,700.73
17734,700.63
15800,699.08
13258,698.58
17423,698.41
17796,697.9
15053,697.79
14829,697.55
13596,697.04
15700,696.68
17397,696.41
14009,695.61
14959,695.42
15304,694.4
12925,694.05
14643,693.81
12410,693.33
13601,693.32
14111,692.85
17198,692.22
17733,692.19
13838,691.73
16212,690.34
18085,689.95
13023,689.9
15181,689.48
18196,689.13
17502,689.1
13799,688.86
16642,688.33
12658,686.05
16122,684.42
16495,684.41
15669,684.34
12942,683.9
17874,683.46
14222,683.17
12838,683.13
15582,682.91
13548,682.41
18135,681.91
12478,680.99
13524,680.18
16872,680.02
15322,679.68
13430,679.45
14788,679.44
17994,678.49
13925,678.25
13607,678.01
13388,677.1
13040,676.99
16377,676.2
15626,675.8
17462,675.69
13325,675.3
16418,675.27
13355,674.7
13464,674.68
17749,674.52
13951,674.45
14504,673.26
18121,673.1
14628,671.96
17883,671.77
12638,671.69
17299,669.11
12418,668.58
14342,668.56
13741,668.43
16383,668.36
15031,668.14
18022,668.11
16268,667.65
15969,666.1
17777,665.86
17105,665.78
16056,664.85
13963,664.54
16208,664.26
15643,664.0
14720,663.81
13240,663.65
16573,663.61
14451,662.59
16014,662.38
18218,662.08
16774,661.52
13028,661.32
14603,660.0
15492,659.46
13518,659.44
13759,659.41
16357,658.88
14150,658.64
17779,658.57
16696,657.9
12577,657.8
14818,657.8
15648,657.35
17459,657.3
15677,657.23
16157,656.69
13049,656.68
16708,656.63
16127,656.25
14894,655.75
16444,654.67
14651,654.6
17398,653.38
18151,653.35
13496,653.33
15205,653.24
14044,652.82
14548,652.8
17523,652.74
14034,651.82
16734,650.51
16469,650.43
15571,650.43
16969,650.41
17373,646.92
12589,646.68
15651,646.3
17545,645.96
14855,645.65
12719,644.95
17312,644.3
16431,642.81
14020,642.8
13034,642.77
15384,642.41
17046,642.02
15297,641.94
12365,641.38
12624,641.13
13417,640.83
13318,640.76
12631,640.5
14301,640.14
15919,639.89
17515,639.02
18160,638.06
14754,638.05
14664,637.89
14128,637.5
14481,636.51
15829,636.14
15773,635.68
14000,635.66
16139,635.41
17985,634.95
13892,632.97
14220,632.4
16306,632.27
18183,632.07
13822,632.0
14021,631.9
15244,631.57
13539,631.34
17990,630.84
13046,629.31
13525,628.78
14687,628.38
16022,628.28
15028,627.13
13546,626.99
15402,626.77
14036,626.65
13914,626.45
14382,626.07
16750,623.93
16718,623.75
12649,623.51
15147,623.5
13368,623.4
15258,623.16
17499,622.88
15182,622.85
17460,622.43
15768,621.83
18217,621.75
16915,621.68
17640,621.66
14152,621.29
13402,621.23
16141,620.4
12667,620.13
14529,620.04
13493,618.63
16613,618.59
13145,618.52
12596,618.27
16134,618.09
13301,618.09
14593,617.99
14377,617.05
16442,616.79
16311,616.26
14905,616.15
16005,615.39
15275,615.14
16566,614.66
16116,612.78
12513,612.29
18149,612.08
15232,612.06
15645,612.01
16109,611.88
16763,611.85
13731,610.59
12673,610.52
15795,610.01
13357,609.95
14636,609.85
13933,608.79
12933,607.53
15573,607.45
17119,606.91
14710,606.13
17849,605.8
14133,605.64
13888,605.63
17507,605.58
13233,605.12
14323,605.06
13558,605.06
14675,604.75
17664,604.64
12944,604.51
16732,603.75
12556,603.71
12707,603.42
17259,603.37
15366,602.51
17890,602.09
12654,601.98
14609,601.56
16654,601.27
12420,600.39
18211,600.07
13243,600.07
12872,599.97
12521,599.68
14965,599.0
17420,598.83
14467,598.76
15720,598.73
13311,598.57
13959,598.2
16298,598.2
14108,597.91
17864,597.5
16788,597.48
14645,597.09
15381,596.85
18246,596.1
17658,595.42
14284,595.25
16325,594.24
15442,594.0
12917,594.0
16535,593.75
18232,592.97
16203,592.9
14692,591.55
13276,590.93
13270,590.0
13452,590.0
14882,589.7
18123,589.44
16723,589.15
16838,588.85
14338,588.22
15624,588.13
17351,587.15
17014,586.33
17360,585.79
12384,585.27
15222,585.0
16384,584.5
16072,584.32
14023,584.07
13557,584.06
15762,583.75
12426,582.73
13427,582.6
17970,582.59
12695,582.1
18095,580.05
16906,579.77
17142,579.0
13292,578.94
17540,578.9
12601,577.06
14176,576.9
16916,576.26
15830,576.0
15550,575.63
16345,575.41
13487,575.4
14167,574.84
14400,574.7
12784,574.42
15339,574.07
15303,574.02
12879,573.22
15415,572.81
13379,572.56
13405,572.45
12816,572.2
13816,571.67
17616,571.2
15821,570.96
15315,570.5
14592,570.46
16667,570.13
13939,568.55
13321,567.36
17897,566.6
18150,566.58
16278,566.38
13894,564.62
15344,563.94
16933,563.23
14753,563.15
17265,562.9
12414,562.41
12559,561.71
13946,561.57
15655,560.67
13044,560.47
14273,559.97
16275,559.87
18043,559.51
14177,559.41
12866,559.12
17503,558.96
12987,558.7
13800,558.32
13260,557.62
17955,557.3
17295,556.95
16385,555.89
14805,554.65
14891,554.38
14618,553.44
15068,553.36
12363,552.0
17674,551.04
17291,550.8
17235,550.06
12390,549.84
16340,549.07
16536,548.97
16031,548.94
14474,547.66
16811,547.07
17637,547.06
16211,547.02
17520,546.81
12743,546.43
14997,546.2
17806,546.04
12793,545.48
16475,544.3
13617,544.18
13390,544.08
16927,543.05
13278,542.73
16230,542.03
17447,541.53
17557,541.46
13874,540.45
13812,539.0
14496,538.81
15452,538.73
15469,538.55
15539,538.46
17062,538.37
17345,537.74
14539,537.48
16206,537.06
15043,537.0
16804,536.99
16233,536.68
15535,536.4
16142,535.34
12988,535.32
13000,534.85
13385,534.57
17443,534.24
13434,534.24
13217,533.98
15433,533.3
15756,532.96
15825,532.94
16706,531.35
14265,530.18
18159,530.15
14002,529.73
14463,529.62
16185,529.41
17631,528.33
16602,528.08
12479,527.2
17623,527.05
18252,526.67
16892,525.54
17290,525.24
17429,524.92
15467,524.88
15891,524.52
13721,524.14
17329,523.11
18017,523.0
17712,522.91
14871,522.38
12863,521.2
15149,520.8
14873,519.68
12571,519.61
13643,519.44
16955,518.67
16650,518.42
15030,518.28
16135,517.55
17454,517.53
18205,517.36
13043,516.42
15882,516.36
15809,515.77
12811,514.85
15246,514.15
13005,513.7
17513,513.2
17805,512.31
17480,511.82
12582,511.36
14851,511.35
16561,511.12
15406,510.71
12904,509.58
12436,509.01
16898,508.81
17391,508.8
15417,508.8
14317,508.58
17958,508.46
17415,507.84
14158,507.66
14820,507.29
15721,507.08
16960,507.05
13885,506.8
16614,506.19
14014,505.18
15081,504.8
12991,503.76
17630,503.6
16863,502.8
15006,502.09
13865,501.56
15881,501.39
13116,501.14
13247,501.12
16616,500.42
15389,500.0
14958,499.68
14077,499.42
15193,499.32
14681,498.95
16488,498.8
15142,498.74
17053,498.48
17298,498.42
16820,497.61
17495,497.56
16368,497.43
15300,496.44
15018,496.21
17374,495.77
15448,494.64
16352,494.44
17333,494.25
12763,494.08
15877,493.28
13176,492.84
14270,492.65
15507,492.36
13732,491.86
14236,490.86
15000,490.52
14416,490.22
18074,489.6
12809,489.31
17361,488.2
14396,487.99
15165,487.75
16643,487.51
13338,487.02
13675,486.82
17453,486.72
15287,486.69
13153,486.22
12639,486.1
15109,484.95
16999,484.82
16504,484.38
16518,484.32
14130,483.86
13531,483.8
12808,483.65
14147,483.4
17555,483.26
14450,483.25
16603,482.47
17950,482.2
12504,482.05
16693,482.01
18216,481.75
15091,480.71
16812,479.35
16008,478.78
15589,478.53
16768,478.09
12644,477.91
13092,477.83
14320,477.79
12447,476.49
18176,476.35
14853,475.8
14497,475.37
15780,475.28
15349,473.81
15557,473.65
16374,473.03
14013,473.02
16038,471.78
17964,471.7
16885,471.51
13066,470.8
15963,470.76
14431,470.36
15471,469.48
15026,469.0
14896,468.77
13171,468.41
14335,468.26
14029,467.66
15468,467.51
13579,467.04
14205,466.7
13248,465.68
15036,465.55
17140,465.32
16742,464.9
13928,464.57
16586,463.95
14967,463.8
12787,463.66
17418,463.46
14489,463.38
12945,462.95
14331,462.66
14470,461.19
12391,460.89
16824,460.64
16805,460.59
12491,460.4
12355,459.4
16589,459.24
17880,458.92
15754,458.57
13506,458.52
17392,457.91
15092,457.81
15121,457.72
12375,457.5
13398,457.34
12564,456.9
12999,455.88
14513,455.59
15585,455.3
16529,455.25
13485,454.24
15475,454.11
17564,454.01
18158,453.4
12729,453.01
18071,453.0
14184,452.89
12591,452.85
12970,452.24
16574,451.44
15802,451.42
14173,450.84
17040,449.73
13489,449.52
12448,449.45
15739,449.12
17579,448.9
14780,447.68
15646,447.64
15456,447.22
15368,446.94
15889,446.87
14149,446.62
17370,446.18
17190,444.74
18006,444.68
14638,443.6
16404,443.05
18222,443.0
14093,442.85
12579,440.42
18233,440.0
14022,440.0
15524,440.0
13954,439.92
16025,439.66
13359,439.56
16968,439.43
13358,439.03
14272,437.96
12552,437.82
16034,437.7
12592,437.6
15553,437.23
16084,436.18
15551,436.06
16948,435.02
14910,434.35
14460,434.34
12493,433.74
17035,433.53
14157,432.88
16236,432.2
16881,432.0
15976,430.94
18106,430.7
12452,430.57
13245,430.5
12795,430.48
12827,430.15
14998,429.87
16884,429.84
15450,429.84
15230,429.6
13602,428.89
15957,428.89
16324,428.68
17869,428.18
15360,427.93
12725,427.8
12403,427.7
12740,427.6
12802,427.58
15994,427.07
17223,426.79
15930,426.63
14288,426.6
15639,425.32
16780,425.19
17134,425.0
17371,423.89
13140,423.72
16119,423.36
15012,423.04
18034,422.88
17525,422.7
13473,422.64
16689,422.6
18240,422.58
17232,421.52
14757,420.5
15206,420.3
14124,419.58
15361,418.92
15967,418.83
12593,418.1
17701,417.95
16629,417.73
13615,417.69
16737,417.6
12833,417.38
18001,417.23
13166,417.2
16816,417.06
13889,416.9
15935,416.86
16957,416.64
13085,416.08
14139,415.82
15803,415.82
12930,415.8
12580,415.7
15725,415.25
14333,415.2
16795,414.88
12993,414.76
16239,414.2
17483,414.04
17052,413.75
13974,413.59
16834,413.46
14620,412.78
13827,412.05
15523,412.01
16272,411.7
17913,411.6
14670,411.53
15186,411.41
15099,410.48
15695,409.98
14048,409.93
14348,409.57
12990,409.5
15225,409.4
16243,409.1
16018,408.9
15269,408.8
16399,408.57
17931,408.36
16010,407.5
15184,406.76
15127,406.53
16947,406.48
15342,406.09
14616,406.08
16204,405.71
18036,405.62
12922,405.38
17379,404.66
15938,404.58
16319,404.4
16484,404.3
12498,403.7
17431,403.3
15221,403.25
12386,401.9
15158,401.4
16500,400.86
16198,400.68
12792,400.54
17375,400.1
18164,399.65
13255,399.51
18154,399.19
15522,398.84
17830,398.7
12508,398.27
13352,397.98
15429,397.35
17926,397.29
12824,397.12
13594,396.97
13673,396.92
17486,396.87
15883,396.48
18067,396.33
16354,395.8
17603,394.72
14619,394.44
16207,394.38
15386,394.14
15264,393.74
15345,393.54
17226,393.49
14600,393.33
15837,391.98
16917,391.52
12982,390.54
17614,390.07
17936,389.84
18024,389.78
14752,389.64
13873,389.6
13345,389.5
16250,389.44
15847,389.27
12690,389.01
17595,388.79
15592,388.58
13899,388.52
13856,388.5
17438,388.45
16776,388.28
14538,388.25
17357,388.14
17817,387.68
14420,387.52
17508,387.31
14114,386.53
15664,386.43
14779,386.15
13821,385.64
17711,385.1
13919,384.81
13833,384.8
17250,384.52
17189,384.4
17205,384.08
16982,384.06
15048,384.05
12733,383.95
12515,383.7
15440,383.68
14304,383.45
15424,383.34
12832,383.03
13817,382.98
18181,382.8
17239,382.5
13657,382.14
17999,382.06
15090,381.32
16441,381.2
12871,380.64
17573,380.6
16930,380.55
17138,380.5
12890,380.47
16769,380.39
17031,380.35
14731,380.02
14594,379.83
16552,379.73
13656,379.65
13589,379.65
17878,379.45
15885,379.35
16909,379.14
13372,378.64
17078,378.2
17736,377.44
15025,377.01
17489,376.64
13936,376.58
16858,375.69
14448,375.35
14079,375.1
16147,375.0
14067,374.7
17492,374.57
12873,374.0
13351,373.94
13569,373.75
16321,373.65
16903,373.24
12895,372.8
12544,372.7
12981,372.22
16065,372.09
13300,371.89
17765,371.88
14690,371.7
18155,371.62
15472,371.56
14950,371.2
15975,371.01
15063,370.8
16343,370.48
15922,369.5
16758,369.34
14888,369.2
16372,367.93
17911,366.23
17358,365.85
17432,365.76
16499,365.45
16202,365.27
14886,364.8
15949,364.72
12373,364.6
15343,364.5
14528,364.22
12538,363.95
17330,363.9
15901,363.88
14171,363.79
16509,363.7
12915,363.65
18056,363.65
16485,363.65
14932,363.53
14427,363.34
16378,362.95
16052,362.06
13844,361.62
16305,361.22
13291,361.11
15872,360.93
16595,360.16
13780,360.01
13298,360.0
15120,358.82
17948,358.56
16823,358.38
13228,358.0
13976,357.98
16274,357.95
17025,357.77
16971,357.21
18040,357.2
13453,356.98
14500,356.85
15713,356.7
15247,356.0
15840,355.56
14537,355.56
12617,355.53
17742,355.11
13642,354.8
17222,354.15
12888,354.12
12845,354.09
15870,354.09
17252,353.86
12715,353.86
13173,353.65
13210,353.48
13343,353.43
14804,353.27
17976,353.19
15678,352.7
18112,352.69
15334,351.67
12566,351.65
15789,351.3
13923,351.13
15900,351.11
13332,350.9
13740,350.75
17835,350.64
17795,350.39
13108,350.06
12532,349.83
13670,349.7
13887,349.55
18250,349.27
15405,349.1
13927,348.99
13790,348.8
18127,348.73
12527,348.71
15579,348.6
16159,348.2
13052,348.15
14379,348.1
13497,348.05
17668,347.75
13062,346.98
13649,346.6
16423,346.12
13091,345.82
15781,345.46
17123,345.3
13774,345.0
14633,344.9
16978,344.33
17569,344.14
13068,344.0
15047,343.62
15520,343.5
18081,343.45
15880,343.28
12875,343.23
17201,342.63
16851,342.45
16826,341.7
13347,341.36
17917,341.28
14491,340.93
12519,340.84
15115,340.11
13737,339.6
17045,339.44
16545,339.3
17697,338.95
17839,338.8
16183,338.71
15652,337.74
15942,337.44
13930,337.34
17973,337.04
16105,336.96
17914,336.43
17384,336.4
15619,336.4
14954,336.17
18078,336.13
15921,336.03
18276,335.86
14196,335.52
16063,335.32
17221,335.13
12489,334.93
14988,334.54
15466,334.53
12350,334.4
15918,334.23
14264,333.97
13216,333.74
13727,333.48
16625,333.08
14902,332.66
13904,332.64
16850,332.41
16803,332.3
16177,331.95
16030,331.24
15210,331.18
12891,331.0
16478,331.0
17862,330.9
15714,330.88
13706,330.79
14517,330.45
15130,330.11
16593,330.03
12953,329.85
14716,329.68
17866,329.65
17615,329.6
13239,329.56
17154,329.34
15153,329.25
14012,328.8
16855,328.4
15213,328.35
14747,328.2
14206,328.16
16318,328.15
15314,327.97
14024,327.7
16366,327.3
14870,327.25
16322,326.75
14987,326.4
17715,326.4
16071,326.24
15363,326.0
12844,325.96
16830,325.91
14850,325.75
15944,325.1
12790,324.92
13801,324.8
15597,324.57
18261,324.24
16685,324.24
14555,324.14
15675,323.69
17793,323.04
16739,323.0
13955,322.96
16627,322.8
16342,322.41
15224,322.08
14424,322.08
14484,321.92
14823,321.43
15236,321.05
18117,320.72
16096,320.62
14622,320.58
13986,320.46
16674,319.61
15107,319.5
16967,319.02
17157,319.0
17229,318.76
17248,318.65
14703,318.17
12648,318.05
18066,318.0
17172,317.76
17267,317.62
15101,317.53
16386,317.2
15257,317.15
15385,316.88
15243,316.68
16761,316.62
15204,316.58
17458,316.5
13494,316.26
14479,316.25
16473,316.11
12614,315.6
16091,315.06
15766,315.06
17237,314.69
16193,314.45
12650,314.44
16227,314.22
15970,314.1
13484,313.8
16582,313.62
14729,313.49
13845,312.98
15318,312.62
12834,312.38
17362,312.23
17070,312.14
12785,311.95
16450,311.92
14142,311.81
15326,311.71
14951,311.69
14327,311.65
12852,311.55
13990,311.3
17854,311.26
16781,311.25
13897,311.16
17912,311.01
17266,310.64
15185,310.62
15308,310.47
14311,310.26
14924,310.05
15661,309.8
15699,309.65
16810,309.54
14339,309.52
14847,309.4
17604,309.36
12884,309.05
13787,309.04
15010,308.94
16956,308.74
13699,308.58
17510,308.48
13369,308.28
13466,307.9
15973,307.82
16123,307.78
13529,307.76
13395,307.72
13060,307.53
14915,307.48
17120,307.46
13932,307.4
13142,307.09
17334,307.02
15087,306.94
17551,306.84
16668,306.72
13762,306.72
13718,306.55
18059,306.46
15659,306.45
17176,306.13
13863,305.78
15219,305.75
16796,305.62
16181,305.54
18220,305.28
13045,305.28
12623,305.1
13667,305.02
17941,304.56
15163,304.47
16217,304.25
18185,304.25
17732,303.97
16400,303.93
13083,303.75
17433,303.16
15060,303.09
16425,302.7
14248,302.58
18165,302.46
16104,302.36
16292,302.25
17506,302.2
15054,302.1
17094,302.0
16297,301.9
16715,301.72
15667,301.32
15148,301.29
15623,301.03
13479,300.95
17978,300.92
16430,300.85
16479,300.83
14762,300.52
13304,300.42
15254,300.36
13745,300.04
18053,300.02
16402,299.6
18215,299.34
17124,298.89
15609,298.48
17255,298.41
17824,298.4
17678,298.11
12881,298.0
15857,297.0
13708,296.88
14985,296.75
17531,296.7
13441,296.64
15154,296.42
13751,296.25
13504,295.93
16998,295.0
13573,294.4
15732,294.12
17163,293.1
12829,293.0
15545,292.72
16721,292.47
13259,292.32
13502,292.0
13449,291.88
13544,291.41
14656,291.05
14947,290.82
16648,290.66
15279,290.51
17691,290.4
16526,290.36
17081,290.16
14784,289.99
17464,289.96
14953,289.82
16897,289.78
14162,289.36
16125,289.35
14549,289.24
17501,288.6
16808,288.42
15396,288.18
17977,288.14
17080,287.62
17760,287.59
16432,287.4
13760,286.79
16555,285.89
14660,285.74
17636,285.56
16429,284.55
18190,284.46
13121,283.73
13439,283.71
12703,283.55
17783,283.47
17251,283.28
18270,283.15
17694,283.12
14350,282.93
13754,282.6
13177,282.45
17247,282.19
16557,281.85
17403,281.62
16848,281.42
14242,280.55
13606,280.54
16149,280.52
14975,279.94
15556,279.77
14480,279.05
17786,278.74
14764,278.3
14908,277.8
17968,277.35
13803,277.07
15355,277.05
16883,276.73
13272,276.56
14508,276.42
12750,275.88
14512,275.28
16313,274.15
16727,272.82
17254,272.44
17498,272.22
14819,272.07
13917,272.04
14816,271.85
13058,271.4
13837,271.24
17767,271.2
17496,271.05
18108,271.0
17011,270.9
15774,270.8
13533,270.79
14520,270.6
13242,270.4
12558,269.96
14727,268.58
15408,267.18
17550,267.16
15320,267.13
17708,267.08
15517,267.03
16451,266.97
14863,266.76
15119,266.4
12962,266.39
15019,266.0
14068,265.85
17430,265.76
14423,265.2
13973,264.7
15912,264.62
14452,264.44
15894,263.55
12492,263.21
16936,262.68
17194,262.62
16413,262.2
17385,261.11
13189,260.68
14053,260.25
15014,260.17
15143,259.45
17125,259.35
13127,259.17
16447,259.01
15577,258.88
13277,258.4
13227,257.7
14375,257.68
18009,257.34
13626,257.23
16048,256.44
12430,256.4
13806,256.38
17896,256.32
14761,255.9
15277,255.9
14881,255.4
16226,255.12
15261,254.82
12604,254.18
14765,254.11
15689,254.1
12797,254.03
15759,253.04
17860,252.8
15035,252.73
13404,252.49
15346,252.42
13645,252.1
13711,252.06
16330,251.91
16836,251.87
17155,251.7
16976,251.52
16024,251.24
14501,251.21
13512,251.21
13207,250.26
16596,250.15
17303,250.04
15510,250.0
17456,249.86
18005,249.72
16124,249.0
13061,248.61
17111,248.61
18212,248.42
16510,248.1
15097,248.08
13592,247.96
18072,247.44
13349,247.32
14658,247.15
17051,247.14
15783,246.3
17278,246.04
16778,245.94
17771,245.81
12660,245.1
15118,244.8
16601,244.8
16528,244.41
17892,244.1
17925,244.08
13103,243.94
16793,243.84
18193,243.76
13886,243.56
15634,243.55
17339,243.36
17908,243.28
14647,243.22
16215,242.35
15776,241.62
14523,241.09
16427,241.06
15598,240.68
15286,240.55
13565,240.22
17256,240.0
17181,239.92
15690,239.76
13570,239.49
17684,239.41
16756,239.4
12561,238.85
15850,238.85
12718,238.25
17877,237.61
14586,237.36
15457,237.07
18110,236.3
12732,236.26
16026,236.09
13187,236.02
15462,234.6
14473,234.34
17060,234.24
16961,234.17
12736,234.0
15483,233.81
13348,233.76
16583,233.45
14995,233.23
16302,233.22
13678,232.6
18213,232.48
16117,232.21
15393,231.86
16641,231.1
18030,230.65
15866,230.53
16445,230.51
13786,230.4
16926,230.25
13960,230.22
12812,229.64
13474,229.59
13008,229.47
15528,229.33
14793,228.99
17347,228.96
13146,228.91
13712,228.84
13070,228.8
17969,228.2
16527,228.06
14569,227.39
17212,226.85
17572,226.75
16315,226.37
16777,226.35
16619,226.21
12672,225.9
17789,225.9
14624,225.85
14357,225.77
12402,225.6
16690,225.58
14052,225.36
16587,225.15
17171,224.91
15175,224.14
16471,223.95
16753,223.92
14929,223.88
13926,223.85
18101,223.65
15637,223.36
17534,223.36
13382,222.99
15897,222.05
14598,221.97
14960,221.27
16392,221.19
13419,221.06
15790,220.85
16482,220.62
18114,220.1
13079,220.1
13600,219.52
15096,219.39
16895,219.14
12702,219.0
13669,218.55
17619,218.52
13428,218.47
12574,218.45
15724,218.25
14570,218.06
16634,217.9
13271,217.38
15554,217.2
16080,217.16
13739,216.9
13503,216.85
15460,216.76
12897,216.5
15604,216.39
17436,216.3
14104,216.21
13858,216.17
16179,215.83
15052,215.78
17580,215.72
14476,215.7
16189,215.48
16519,215.08
16190,215.08
12831,215.05
12588,214.9
16338,214.8
16411,214.65
16846,214.32
16647,214.06
14601,213.96
13621,213.85
17153,213.78
14241,213.7
13411,213.55
16591,213.5
15540,213.3
14984,213.27
17928,212.54
16017,211.88
16356,211.77
15703,211.5
12995,211.32
16415,210.35
13532,210.31
13828,209.49
17855,208.97
15327,208.75
17514,208.65
16914,208.46
16457,208.36
18191,207.8
12547,207.8
16866,207.74
16752,207.5
17923,207.5
16323,207.5
13099,207.36
15925,207.15
15820,206.98
18126,206.83
17166,206.34
14964,206.21
13065,205.86
17670,205.7
17843,205.48
15307,205.3
15758,205.25
13513,205.1
15319,204.5
17206,204.24
18273,204.0
13017,204.0
17187,203.95
17889,203.87
17394,203.87
17891,203.86
17376,203.2
15723,203.1
14381,202.68
18169,202.65
14385,202.11
15347,201.6
13295,201.2
13284,201.19
16965,201.19
13859,201.16
17988,201.12
17693,200.47
13262,200.29
15437,200.16
13980,200.14
14782,200.1
13723,199.85
15593,199.8
13322,199.48
17383,199.29
16832,199.15
17987,198.57
16178,197.9
12450,197.88
12581,197.71
14185,197.65
14789,197.64
17301,197.63
16829,197.22
14830,197.13
15234,197.0
12586,196.94
13436,196.89
15746,196.88
13978,196.79
17660,196.0
16112,195.74
13792,195.55
17010,195.36
14666,195.25
15612,195.15
14100,194.9
16887,194.88
14087,194.42
17475,194.37
15683,193.75
17343,193.64
15198,193.64
16847,193.44
17608,193.42
14806,193.39
14801,193.14
13568,192.85
12522,192.72
12791,192.6
14768,192.6
15909,191.94
17904,191.67
14966,191.32
15692,191.04
17233,190.88
13033,190.55
15412,190.53
13972,190.25
17885,190.19
12361,189.9
13826,189.5
13663,189.47
18045,189.4
16448,188.89
14697,188.61
12893,188.14
17781,188.02
14722,187.92
17279,187.83
18013,187.29
17440,186.42
13672,186.39
14551,186.23
15567,186.01
12641,185.9
17574,185.65
